y_true,y_predProb
1.0,0.8170657076205562
1.0,0.8457173820621752
0.0,0.22359171252565815
0.0,0.5353414172111298
0.0,0.0026289279243018014
1.0,0.8484505939502022
0.0,0.01833070897688925
1.0,0.2134681699098745
0.0,0.47948576318001096
0.0,0.061932002025904584
1.0,0.5190750697961177
0.0,0.8789758592842788
1.0,0.0457161174085966
0.0,0.28925220061876666
1.0,0.4857552372422055
0.0,0.022800133665723112
0.0,0.010821097462052969
0.0,0.025301331775540392
0.0,0.38926742222549504
0.0,0.045081567310169386
0.0,0.21509634804911126
0.0,0.018171047759517223
1.0,0.05958579139726673
0.0,0.0010299506802607674
0.0,0.07695175980200611
0.0,0.05338865256561014
1.0,0.025811849520444685
0.0,0.03404312254090638
0.0,0.17720176583107583
0.0,0.5987326101537509
0.0,0.20496229919435177
1.0,0.2188491522786397
1.0,0.9993087426919095
0.0,0.14611348639193672
0.0,0.046643417698393995
0.0,0.36274246895165396
0.0,0.008684670121941688
0.0,0.07920359146886873
0.0,0.029038322858681475
0.0,0.4496545785193089
0.0,0.07033232140149998
1.0,0.8634990955048745
0.0,0.00160316120942571
1.0,0.50226762531347
0.0,0.06485721566834288
1.0,0.7981137736695354
0.0,0.4838574213653508
0.0,0.9287597354643203
0.0,0.01570013201086284
0.0,0.07131433570402271
0.0,0.2946952366001315
0.0,0.14105526591446887
1.0,0.7383939419055322
0.0,0.0018763522774458872
0.0,0.7227254052202805
1.0,0.5760499674276603
1.0,0.6193004106356105
0.0,0.08264721305593048
1.0,0.2293837730445006
1.0,0.22272519718079523
1.0,0.36505986777361354
0.0,0.08441646638436165
1.0,0.0967637909132018
1.0,0.5119300933148122
0.0,0.19381533675485818
0.0,0.4905697717001725
1.0,0.04989161636834423
1.0,0.4342022184692946
0.0,0.12419146817251188
1.0,0.17471577816288722
0.0,0.08587860701598457
0.0,0.07600743847133178
1.0,0.8015796359926749
1.0,0.6961316675289947
1.0,0.8505015082554908
0.0,0.038439543671417956
1.0,0.3759424359259666
0.0,0.041240813814940484
0.0,0.35536500663395715
0.0,0.5867708573447288
0.0,0.06785474748105494
1.0,0.4218282984505624
0.0,0.002137971342672017
1.0,0.797820191105837
0.0,0.37527046387500046
0.0,0.44454964835485383
0.0,0.03626210344618755
0.0,0.09613050147882611
0.0,0.0037319430181293953
0.0,0.12299138732559682
0.0,0.08992302981933296
0.0,0.10182905886650673
0.0,0.01697065656335034
1.0,0.7805236186342146
0.0,0.0497610158693717
0.0,0.36034556699830356
0.0,0.3492855875202833
0.0,0.2949042515317519
0.0,0.04985831676232353
0.0,0.30293915956561757
0.0,0.5185163854557251
0.0,0.23792922143052966
0.0,0.2935244692711563
1.0,0.2928285097134974
1.0,0.5755955111796629
0.0,0.5118499289012295
1.0,0.6123963185678738
0.0,0.19780673648725147
0.0,0.077208385372905
0.0,0.006083354497170083
1.0,0.8535462622485801
0.0,0.47419805816265437
0.0,0.15985186561012557
0.0,0.16647016130014436
0.0,0.07520181052599668
0.0,0.058110194821056324
1.0,0.38952118058136953
1.0,0.2542005592310686
1.0,0.7720408747495918
0.0,0.26166926386111083
0.0,0.06111933322461146
1.0,0.17545864263188005
0.0,0.012525782992780142
0.0,0.002945481696215444
0.0,0.11968434720215992
0.0,0.00033577769158323967
1.0,0.3686966010006723
0.0,0.03876010899753901
0.0,0.03545855174129124
0.0,0.05684215873541061
0.0,0.00518669392457879
0.0,0.002962713162800109
0.0,0.692569375340041
0.0,0.03004019369510677
0.0,0.40421388635065025
0.0,0.5349900987695323
0.0,0.47540429778541354
1.0,0.8210560995117525
1.0,0.6581421543598882
1.0,0.28255131184785526
0.0,0.07097667906818246
0.0,0.27712577801779065
0.0,0.004084519516708273
1.0,0.8153990107177229
0.0,0.11072433312393914
0.0,0.055822381923918224
0.0,0.2695909796408102
1.0,0.27338097388844135
0.0,0.2034667694594585
0.0,0.01515552189763302
0.0,0.18073117713740663
0.0,0.035037503488421315
0.0,0.044449755160733274
0.0,0.5610235452799978
0.0,0.42173136416402823
0.0,0.28207927402429556
0.0,0.1212431190623451
0.0,0.2823399492857851
0.0,0.0791654614791335
0.0,0.00935027234826731
0.0,0.039390777962457206
0.0,0.05152035469750258
0.0,0.1098369758514046
0.0,0.04641607747883749
0.0,0.39435403114117884
0.0,0.004267326524156548
0.0,0.07384050246472669
0.0,0.28183464215000875
0.0,0.007282701498005773
1.0,0.7055479312818992
0.0,0.07592477807527871
0.0,0.02589666108900909
0.0,0.31254167657687243
0.0,0.015593930698779457
0.0,0.3294141404636303
0.0,0.001584720432672752
0.0,0.05704781676140321
0.0,0.027463970197702046
0.0,0.4103222539702312
0.0,0.022427397943460454
0.0,0.27926249025817595
0.0,0.14807152304279214
0.0,0.005741803363460052
0.0,0.026731110322462073
0.0,0.0021524162010768126
0.0,0.7108476345467536
0.0,0.03765859057711559
0.0,0.029397885486925155
1.0,0.6016047549531942
0.0,0.022145581701484875
0.0,0.01616553645865134
0.0,0.18242703210141353
0.0,0.041783803062644995
0.0,0.19318576677451862
0.0,0.01159742871997464
0.0,0.6649573828758207
1.0,0.6913567601074075
0.0,0.5565683237324943
0.0,0.32739874759404486
1.0,0.3447291291293034
1.0,0.1580286656739282
0.0,0.022822602833846274
0.0,0.029546671786214458
0.0,0.3926094137260188
0.0,0.5133548265146952
0.0,0.3509247954328263
0.0,0.4537794317402617
0.0,0.09849057057744443
1.0,0.930012032221734
0.0,0.7600600309916357
0.0,0.934601434647622
0.0,0.522470511144172
0.0,0.08989941302360308
0.0,0.01021477118092297
0.0,0.09823263753177536
1.0,0.6784009537232221
0.0,0.015484044318408814
0.0,0.02606418054853733
1.0,0.3978220539793979
0.0,0.0014873629553343373
0.0,0.021571670615277837
0.0,0.0036823571683055074
0.0,0.23085059388632967
0.0,0.08564435390486866
0.0,0.17591520378899858
0.0,0.006614597122388419
0.0,0.007910774722551547
0.0,0.034447219422454406
1.0,0.7001573331143992
0.0,0.018152999903605346
0.0,0.028677518542314262
0.0,0.028016990653870092
1.0,0.49034132881979264
1.0,0.7331062432905405
0.0,0.019933745980330576
0.0,0.030033671835957457
0.0,0.028774928662071143
0.0,0.35039355081998763
1.0,0.5876464968759793
0.0,0.29494834871342984
0.0,0.026092441680629398
0.0,0.05918877187418199
1.0,0.6979699600565393
1.0,0.8120003100476143
0.0,0.006463180375340184
0.0,0.8718040021148169
0.0,0.02791419840569889
0.0,0.00904343127723345
0.0,0.009821948236244325
0.0,0.06480358404228136
1.0,0.3357052584318485
0.0,0.01918012148037706
1.0,0.17575702947493452
1.0,0.3322162679638769
1.0,0.8017700807664455
0.0,0.022354946818710232
0.0,0.16946397271036398
1.0,0.6502549365291301
0.0,0.09620243950109553
0.0,0.17964836312042687
0.0,0.04452912536176524
1.0,0.7001893151098948
1.0,0.6576669041015007
1.0,0.9165858762923443
0.0,0.6003183441734993
0.0,0.5779744724214403
1.0,0.19916918235964723
1.0,0.6434387854609778
1.0,0.9351045087039248
0.0,0.07600265852544387
1.0,0.052229168553409026
0.0,0.24097747804695419
0.0,0.1830651652176601
0.0,0.01537181475384637
1.0,0.8529901730165081
1.0,0.8492982696699372
0.0,0.501817136842376
1.0,0.36775924719313613
0.0,0.0723622836205863
1.0,0.3715329097130453
0.0,0.0007394927497772121
0.0,0.07118166542818471
0.0,0.5326418277259345
0.0,0.12076819774750783
0.0,0.2671300978561916
0.0,0.013055264764498075
0.0,0.028995121701547714
0.0,0.28359909400231187
0.0,0.1605714270253426
0.0,0.2682588554495627
1.0,0.6273028714945631
1.0,0.2790495006606347
0.0,0.33877002625673597
0.0,0.2545354068296406
0.0,0.0065162854699138805
1.0,0.4950185159190451
0.0,0.3899215505009178
1.0,0.9442111310816194
1.0,0.8784782677131677
1.0,0.5166734764741658
0.0,0.015493496124970354
1.0,0.7912503022554872
0.0,0.008131343545269842
0.0,0.29644304062877125
0.0,0.15747428000810823
0.0,0.4829475400792188
1.0,0.5058523117881392
0.0,0.14029593527650747
1.0,0.20893860947830598
0.0,0.4839066880828792
1.0,0.43049767451432264
0.0,0.0741081593557422
0.0,0.0059477148375753535
0.0,0.06658742828790452
1.0,0.22289416258764877
0.0,0.05957754725907559
0.0,0.7072645895422952
0.0,0.613907924860816
0.0,0.13322550528995192
0.0,0.16134731815847103
0.0,0.13333426339272253
0.0,0.12635455329065853
0.0,0.26210793651708686
0.0,0.008509308936987313
1.0,0.8549185649280198
1.0,0.4213263890626062
0.0,0.03260575186776151
0.0,0.08409614815371447
0.0,0.008419304500442641
0.0,0.009267398704794223
0.0,0.17882588771252964
0.0,0.05214302826192247
1.0,0.37495090822721916
1.0,0.33545750316405865
0.0,0.09628053299805052
1.0,0.6207633945682527
0.0,0.4527333975079007
1.0,0.3168534181231687
1.0,0.3419642408369567
1.0,0.6832577029491042
1.0,0.7761412540224951
1.0,0.6583475123019648
1.0,0.3440846985651756
1.0,0.3820506315112753
0.0,0.766262936570046
0.0,0.015660487988952372
0.0,0.07716119395245596
1.0,0.3322210438201905
0.0,0.37204813055451774
1.0,0.879709536505101
0.0,0.1348411354407306
1.0,0.2889997778284283
0.0,0.1981685554399201
0.0,0.041309999277006314
0.0,0.12959550301028444
1.0,0.5363305643926163
1.0,0.8050762566454075
1.0,0.5758820491952443
1.0,0.8450528720798982
0.0,0.349296467785698
1.0,0.6564207657579599
1.0,0.86379140582289
0.0,0.060350446320802685
0.0,0.7555692899658615
0.0,0.20838341307530492
0.0,0.14847052679066175
1.0,0.6577602274677032
0.0,0.20319577056838065
1.0,0.6814260956725029
1.0,0.39967763173720083
1.0,0.6905904178815475
0.0,0.2949813252374317
0.0,0.8689508320467869
0.0,0.45282313162896937
0.0,0.5965557907212367
1.0,0.3218474384237685
0.0,0.09683667645803869
0.0,0.17839269553144835
0.0,0.35609167347381043
0.0,0.2209945410151625
0.0,0.003711459497049952
0.0,0.09577807926153097
0.0,0.7639336117336184
0.0,0.09759875808693681
1.0,0.3687978509380695
0.0,0.928168812067081
1.0,0.8781580631097641
0.0,0.6949805021409433
1.0,0.7397884755481132
0.0,0.26615816355632327
0.0,0.7654909761979839
1.0,0.7745122371069637
1.0,0.8240897632669285
1.0,0.6307243137614605
0.0,0.7401733024033424
1.0,0.5243651240164067
1.0,0.03447722292470603
0.0,0.9359447510700489
0.0,0.4737667711441054
1.0,0.3483386305350221
1.0,0.7696818087275524
1.0,0.5937546134040981
0.0,0.5028907438309232
0.0,0.16812956536973944
0.0,0.017345339915499393
0.0,0.09342209923578147
0.0,0.27256509497919423
1.0,0.7734488224177364
1.0,0.7496479334862564
